index,IMDb_ID,IMDb Rating,Num Votes
822,tt0263728,4.1,2554.0
823,tt1408253,6.2,99545.0
824,tt2869728,5.9,51902.0
825,tt1204342,7.1,85557.0
826,tt2281587,6.4,30617.0
827,tt0079588,7.6,31499.0
828,tt0087755,6.9,18870.0
829,tt0082474,7.2,13158.0
830,tt0158811,6.3,17581.0
831,tt2243537,5.0,42526.0
832,tt2828996,4.7,19178.0
833,tt1621045,6.6,42779.0
834,tt2239832,5.8,19386.0
835,tt0378109,5.9,72383.0
836,tt0865907,4.7,4677.0
837,tt0090887,6.1,30156.0
838,tt0094919,5.5,13408.0
839,tt0101627,4.4,10650.0
840,tt0101628,4.1,6575.0
841,tt1564349,6.9,21850.0
842,tt2978462,6.4,8079.0
843,tt1231587,6.4,159010.0
844,tt2637294,5.1,36060.0
845,tt1114740,5.2,100345.0
846,tt3450650,4.4,33132.0
847,tt1499658,6.9,413344.0
848,tt2170439,6.3,153584.0
849,tt0435625,7.2,195234.0
850,tt1073105,5.8,42607.0
851,tt1082868,5.9,68853.0
852,tt1699231,5.2,18151.0
853,tt1038988,7.4,160946.0
854,tt1245112,6.5,67100.0
855,tt1649444,5.0,32388.0
856,tt1649443,5.3,15599.0
857,tt1703199,6.1,50876.0
858,tt2231554,5.1,22263.0
859,tt0082010,7.5,88321.0
860,tt0118604,5.1,22631.0
861,tt0080455,7.9,176640.0
862,tt0118747,4.9,30848.0
863,tt0106519,7.9,194688.0
864,tt0427038,5.0,4297.0
865,tt0486597,3.8,1445.0
866,tt0816527,3.9,608.0
867,tt0185908,4.7,813.0
868,tt0236013,4.4,392.0
869,tt0089175,7.1,57564.0
870,tt0097390,5.9,11073.0
871,tt1438176,6.3,97557.0
872,tt2486630,4.3,6345.0
873,tt0094862,6.6,84237.0
874,tt0099253,5.8,43392.0
875,tt0103956,5.1,34729.0
876,tt0144120,5.4,50811.0
877,tt0387575,4.8,37397.0
878,tt2230358,5.6,32626.0
879,tt3280262,5.2,19529.0
880,tt0425061,6.5,199138.0
881,tt1304617,,
882,tt1386925,5.7,8657.0
883,tt2917336,5.1,1794.0
884,tt0209958,6.3,93225.0
885,tt1185837,2.8,2619.0
886,tt0097815,7.2,60202.0
887,tt0110442,5.6,24537.0
888,tt0120742,4.6,6959.0
889,tt0790686,6.2,100386.0
890,tt1576699,4.9,11877.0
891,tt0464154,5.4,84414.0
892,tt1714203,3.7,38952.0
893,tt0454841,6.4,155015.0
894,tt0800069,5.1,59541.0
895,tt1242432,6.3,73452.0
896,tt2537176,5.7,26227.0
897,tt0844479,6.4,56139.0
898,tt1748227,6.1,44363.0
899,tt0077681,6.3,28654.0
900,tt0089274,3.8,5465.0
901,tt0389722,6.6,160930.0
902,tt1320304,4.4,12089.0
903,tt0472399,6.6,147560.0
904,tt3522806,5.7,73469.0
905,tt1637725,6.9,558939.0
906,tt2637276,6.3,178425.0
907,tt0084516,7.3,136958.0
908,tt0091778,5.7,24027.0
909,tt0095889,4.7,16343.0
910,tt0109445,7.7,208252.0
911,tt0424345,7.3,128350.0
912,tt1899353,7.6,185640.0
913,tt2265171,8.0,110992.0
914,tt0034587,7.3,18974.0
915,tt0036733,6.9,5531.0
916,tt0903624,7.8,742530.0
917,tt1170358,7.8,587530.0
918,tt2310332,7.4,460835.0
919,tt0094291,7.4,139775.0
920,tt1027718,6.2,96402.0
921,tt0058461,8.0,189876.0
922,tt0059578,8.3,222937.0
923,tt0060196,8.8,665346.0
924,tt0096487,6.9,52874.0
925,tt0100994,6.5,30090.0
926,tt0266543,8.1,920423.0
927,tt2277860,7.3,230918.0
928,tt0103759,7.1,37370.0
929,tt1095217,6.6,73005.0
930,tt0936501,7.8,555244.0
931,tt1397280,6.3,283945.0
932,tt2446042,6.0,174354.0
933,tt1060277,7.0,365423.0
934,tt1179933,7.2,280260.0
935,tt2302755,6.5,250938.0
936,tt3300542,5.9,139661.0
937,tt0259446,6.5,117317.0
938,tt3760922,6.0,27518.0
939,tt0770828,7.0,674403.0
940,tt2975590,6.5,607303.0
941,tt0974015,6.4,366112.0
942,tt4121026,,
943,tt0848228,8.0,1234544.0
944,tt2395427,7.3,716040.0
945,tt4154756,8.5,781599.0
946,tt4154796,8.4,730547.0
947,tt0800369,7.0,725475.0
948,tt1981115,6.9,577316.0
949,tt3501632,7.9,555513.0
950,tt0458339,6.9,717470.0
951,tt1843866,7.7,712991.0
952,tt3498820,7.8,637167.0
953,tt1431045,8.0,874655.0
954,tt5463162,7.7,453837.0
955,tt2184339,5.7,196775.0
956,tt2975578,6.4,133447.0
957,tt4094724,6.0,86811.0
958,tt0196229,6.5,241035.0
959,tt1608290,4.7,63097.0
960,tt1014759,6.4,374321.0
961,tt2567026,6.2,88197.0
962,tt0116629,7.0,515622.0
963,tt1628841,5.2,162278.0
964,tt0217869,7.3,377280.0
965,tt4972582,7.3,403409.0
966,tt6823368,6.7,193550.0
967,tt0054997,8.0,73469.0
968,tt0090863,7.0,72074.0
969,tt0300532,5.6,29476.0
970,tt1630626,5.4,3415.0
971,tt0117951,8.1,619008.0
972,tt2763304,7.2,108085.0
973,tt0083658,8.1,671532.0
974,tt1856101,8.0,433402.0
975,tt2015381,8.0,1015774.0
976,tt3896198,7.6,542701.0
977,tt6791350,7.9,
978,tt1446714,7.0,557336.0
979,tt2316204,6.4,245328.0
980,tt1318514,7.6,488226.0
981,tt2103281,7.6,404467.0
982,tt3450958,7.4,219508.0
983,tt0796366,7.9,569573.0
984,tt1408101,7.7,456702.0
985,tt2660888,7.1,221100.0
986,tt4756228,,
987,tt0087363,7.3,190142.0
988,tt0099700,6.4,89843.0
989,tt2918116,,
990,tt0109686,7.3,344859.0
991,tt0329028,3.4,36597.0
992,tt2096672,5.6,125447.0
993,tt1323594,7.6,487822.0
994,tt1690953,7.3,360869.0
995,tt3469046,6.3,106910.0
996,tt2802144,7.7,574743.0
997,tt4649466,6.7,258047.0
998,tt6856242,6.3,
999,tt1456635,6.8,82466.0
1000,tt2417712,5.8,11560.0
1001,tt1790864,6.8,405872.0
1002,tt4046784,6.3,214083.0
1003,tt4500922,6.2,105193.0
1004,tt1109624,7.2,93758.0
1005,tt4468740,7.8,56808.0
1006,tt5822536,,
1007,tt0108394,7.9,85092.0
1008,tt0111507,7.6,60861.0
1009,tt0111495,8.1,86464.0
1010,tt0837562,7.1,216609.0
1011,tt2510894,6.7,102225.0
1012,tt5220122,6.3,52356.0
1013,tt0795421,6.4,207864.0
1014,tt6911608,6.7,73155.0
1015,tt0317705,8.0,637897.0
1016,tt3606756,7.6,235295.0
1017,tt1772341,7.7,368311.0
1018,tt5848272,7.1,120919.0
1019,tt0274166,6.2,143834.0
1020,tt1634122,6.3,116845.0
1021,tt6921996,6.2,58428.0
1022,tt0317219,7.1,354181.0
1023,tt1216475,6.1,152957.0
1024,tt3606752,6.7,69955.0
1025,tt5308322,6.5,108354.0
1026,tt8155288,6.2,50611.0
1027,tt0117060,7.1,376875.0
1028,tt0120755,6.1,305739.0
1029,tt0317919,6.9,321562.0
1030,tt1229238,7.4,446322.0
1031,tt2381249,7.4,331437.0
1032,tt4912910,7.7,274887.0
1033,tt9603212,7.7,
1034,tt9603208,,
1035,tt2709768,6.5,177699.0
1036,tt5113040,6.5,44430.0
1037,tt1753383,7.2,62603.0
1038,tt8385474,7.5,15850.0
1039,tt2911666,7.4,512923.0
1040,tt4425200,7.5,346320.0
1041,tt6146586,7.5,249939.0
1042,tt10366206,7.7,
1043,tt2250912,7.4,487320.0
1044,tt6320628,7.5,295530.0
1045,tt10872600,,
1046,tt0104815,6.9,61875.0
1047,tt0112851,7.2,167464.0
1048,tt0285823,6.4,150771.0
1049,tt0401792,8.0,730910.0
1050,tt0458481,6.5,148862.0
1051,tt0892769,8.1,646045.0
1052,tt1646971,7.8,296002.0
1053,tt2386490,7.5,94167.0
1054,tt0114709,8.3,856380.0
1055,tt0120363,7.9,510249.0
1056,tt0435761,8.3,733535.0
1057,tt1979376,7.8,182722.0
1058,tt3322940,5.4,135436.0
1059,tt5140878,6.5,106310.0
1060,tt8350360,5.9,51227.0
1061,tt1457767,7.5,426127.0
1062,tt3065204,7.3,215200.0
1063,tt7069210,6.3,
1064,tt1985949,6.3,77321.0
1065,tt6095472,6.4,18015.0
1066,tt1396484,7.3,436367.0
1067,tt7349950,6.6,181429.0
1068,tt1156398,7.6,506393.0
1069,tt1560220,6.7,113335.0
1070,tt0081505,8.4,857784.0
1071,tt5606664,7.4,106753.0
1072,tt0276919,8.0,133780.0
1073,tt0342735,7.3,21954.0
